"","begintimes","endtimes","gesture_type","hand","gesture_duration","gesturesid","ppn","sfeat_envaccpeaksd","sfeat_envaccpeaks","sfeat_maxenvacc","sfeat_maxenvvel","sfeat_maxenv","sfeat_meanf","sfeat_maxf0","kfeat_wristindexdistanceright","kfeat_wristindexdistanceleft","kfeat_thumbindexdistanceright","kfeat_thumbindexdistanceleft","kfeat_wristwidthleftright","kfeat_wristheightright","kfeat_wristheightleft","kfeat_timetospeedright","kfeat_timetospeedleft","kfeat_avjerkright","kfeat_avjerkleft","kfeat_peakswristright","kfeat_peakswristleft","kfeat_maxspeedelbowright","kfeat_maxspeedelbowleft","kfeat_maxaccwristright","kfeat_maxaccwristleft","kfeat_maxspeedwristright","kfeat_maxspeedwristleft"
"59",253720,255210,"iconic","left",1490,"event_code59","V07",4.286,0.00536912751677852,103.8883249,4.264966762,0.606746085,155.659075712963,192.696367,0.154740497522362,0.386877833318908,0.0311235068396197,0.0251830709315669,0.213209569171217,-0.0746253590036005,-0.137592236061282,0.536912751677852,0.161073825503356,33.1731330452828,28.1464407700321,8,9,79.6985163439356,91.6546034386583,64.3499124899034,66.4551866150507,108.326913680226,129.214892063379
"60",255810,256560,"move","left",750,"event_code60","V07",5,0.00266666666666667,96.86054879,3.723714178,0.639957812,149.01884325,199.389632,0.0906250368649041,0.0250129470854985,0.0716770086102438,0.0501673411434659,0.259292601677158,-0.332078301111799,-0.343394505915041,0.426666666666667,0.586666666666667,24.3698529712033,14.6302985842017,4,4,46.2047287148732,60.3210025207478,33.5076267731616,22.0543993300524,61.6550678717114,55.4925173647606
"61",261360,263990,"iconic","left",2630,"event_code61","V07",4.5,0.00494296577946768,75.91166306,4.254275882,0.684973196,167.898628415789,226.989608,0.123835511185286,0.140753612803142,0.0110155121353574,0.0311556577036527,0.178211673103724,-0.154687979981185,-0.164188298654491,0.258555133079848,0.106463878326996,27.5739243306933,30.7841465296176,17,16,115.760834675476,122.899135509543,64.6696382604153,69.9573706012856,126.031378074367,145.357251657402
"62",264820,266410,"move","left",1590,"event_code62","V07",4.429,0.0050314465408805,65.95626061,4.718661126,0.762397237,152.864328778802,223.525134,0.102232858674552,0.048812659457375,0.0442512344992528,0.103290187408157,0.253414767879344,-0.336219107630118,-0.346715849288364,0.0754716981132075,0.377358490566038,12.3312193307565,12.8787263501555,10,11,42.404783419553,76.3238071021328,31.1030754433096,24.3723137542368,62.9926689575225,58.3036249272136
"63",267150,269280,"iconic","left",2130,"event_code63","V07",4.6,0.00516431924882629,52.66224916,2.761011759,0.689993983,135.733939907407,174.212932,0.107254214395883,0.0787091390638568,0.0278006728804139,0.0475952247312174,0.228590187092337,-0.194631342259328,-0.184117140857495,0.206572769953052,0.206572769953052,19.4186892756573,18.5438609099752,14,16,50.0451875210773,61.7954429744934,34.0542301336985,36.6686645925679,80.5078269753103,102.457742673134
"64",269280,269990,"iconic-deictic","left",710,"event_code64","V07",8,0.0028169014084507,79.79053901,2.894086531,0.644143498,144.200780236364,172.332125,0.10762774791053,0.0470238990884407,0.0130578590063689,0.0306240431192879,0.316750259553148,-0.158997362576861,-0.169798687765986,0.957746478873239,0.225352112676056,18.7052294935527,28.6857110016514,4,4,42.175166912772,53.0561013517247,27.7769115834003,55.1028902436646,70.3659558840583,90.3102166335353
"65",269990,270660,"iconic-deictic","left",670,"event_code65","V07",4.5,0.00447761194029851,102.7856755,3.572372821,0.570441707,149.884532322581,174.312077,0.109744207994025,0.0319080606823239,0.0181783086297326,0.0131218366626862,0.283601847282717,-0.126710989211187,-0.132981656426665,0.417910447761194,0.238805970149254,20.8082967398931,17.1705120085115,4,4,31.7925353627732,77.5334930958842,31.1563914845078,29.1547203720479,64.9670082970496,115.83276483797
"66",270660,271760,"iconic","left",1100,"event_code66","V07",4.2,0.00545454545454545,91.84525869,2.954968806,0.620463403,152.276945581395,162.423381,0.110218905245591,0.272877033147107,0.0477131718761769,0.0551004438475172,0.221767236244466,-0.174464005803328,-0.197509007917828,0.145454545454545,0.472727272727273,24.4531426712819,25.1158241428417,6,7,62.7700017615906,79.5748659204487,55.2096080318642,46.893166350065,121.28238456214,94.5598632418966
"67",276130,277110,"discourse","left",980,"event_code67","V07",4.5,0.00510204081632653,85.76583719,5.429574563,0.729255426,145.833487739496,166.446947,0.0950616804427551,0.0631152057873673,0.0778939929528163,0.0782373004795055,0.289063073614864,-0.271162879306243,-0.287019331705029,0.285714285714286,0.897959183673469,20.9684017627951,20.6398461558309,6,6,48.1389757871575,54.9113599914888,43.3918009590629,44.7158118826097,87.689338164559,82.3431755513738
"68",285861,287871,"iconic","left",2010,"event_code68","V07",4.4,0.0054726368159204,61.93727319,4.43349063,0.974087091,181.179999640553,228.659737,0.101807903951471,0.0159661045598954,0.0558807829641228,0.0330410515570009,0.226754882929466,-0.175583308859143,-0.166135661764876,0.895522388059702,0.855721393034826,25.6708549101758,34.8856535943598,13,16,78.1375922823174,92.7224756088668,54.8662062630676,61.0498033732904,109.615025674506,156.116566169085
"69",294071,295781,"iconic-deictic","left",1710,"event_code69","V07",4.111,0.00584795321637427,87.46155037,2.915009336,0.680036783,146.606367929825,205.820263,0.137141743479737,0.29435034797622,0.031652067208677,0.0203989598512835,0.231759453687357,-0.0632277546411428,-0.0594029967665548,0.304093567251462,0.0935672514619883,45.3925216179236,40.2901568724064,12,12,95.2435191494095,106.959345358598,79.8076529031261,66.7995182303699,133.363652630516,156.885316305103
"70",295781,297351,"iconic-deictic","left",1570,"event_code70","V07",4,0.00573248407643312,94.2677504,3.731001726,0.586106709,185.59560647541,220.204859,0.133443482343371,0.120182640352038,0.0525694351639769,0.0971866662472707,0.203918517375591,-0.0637938610212655,-0.060971623616206,0.968152866242038,0.0764331210191083,28.7201950278287,29.8996344716225,12,12,77.1914399728788,80.7736356161781,49.4839016851732,52.4307555160914,98.0375042503467,119.568306466922
"71",297351,298930,"iconic","left",1579,"event_code71","V07",4,0.00633312222925903,83.86511824,4.474075046,0.665424874,180.583604769912,210.564108,0.075366850396669,0.0374164608774936,0.0248613863622487,0.0317920718647672,0.222883626554607,-0.056376047600839,-0.0515489793132224,0.861304623179227,0.861304623179227,33.1498160115999,34.1903988333661,12,10,96.1780244730471,152.202926067205,58.3480204740039,91.2767897184974,158.098058382937,221.920254524005
"72",303691,305431,"iconic","left",1740,"event_code72","V07",5.143,0.00459770114942529,76.30252489,3.375756643,0.757346506,181.728119292929,280.95347,0.0733744260487465,0.0589873295517468,0.0285834467459194,0.0482679639880375,0.191940731224896,-0.155274491035629,-0.156132024073352,0.252873563218391,0.827586206896552,23.083596211419,22.8478329515495,10,9,80.120969661271,122.389110849756,55.86261724246,52.2891951336269,119.968559417201,154.275050200681
"73",306081,307370,"iconic-deictic","left",1289,"event_code73","V07",3.714,0.00620636152055857,67.94008385,3.151598335,0.641851812,176.64207149495,216.889437,0.108969899734565,0.105838960736033,0.0176594802262785,0.0894486471551207,0.160101681269854,-0.0973318375168826,-0.0981443787523924,0.248254460822343,0.4344453064391,31.2832762475633,31.8459042080302,8,10,92.0306056157058,90.8894399154464,62.5904571962545,52.5435311945426,107.250050924519,117.524957454429
"74",307370,308020,"iconic-deictic","left",650,"event_code74","V07",3.667,0.00615384615384615,83.3370472,4.637863198,0.693027903,166.432109265823,211.648886,0.141352638961311,0.11061598107702,0.0338226721797901,0.0548998083086306,0.0416179467833172,-0.0903788234527018,-0.0807488388198884,0.0615384615384615,0.0615384615384615,19.4540852378733,19.3967502355522,3,4,80.8810270588661,61.5516728297741,33.4604003646526,25.2756394864628,95.6343780726552,96.3984023814787
"75",308020,310360,"deictic","left",2340,"event_code75","V07",5.2,0.0047008547008547,102.7440701,4.356703471,0.618529011,154.486234538462,210.920772,0.195422836580183,0.0611880810339238,0.0299385057930777,0.0868461007590848,0.0534885363514953,-0.0678193202628479,-0.0959415377504782,0.495726495726496,0.837606837606838,26.347051694736,26.4991705045898,16,17,93.8653682719654,106.319515034124,73.7119309446588,53.6726199155673,166.963400552641,125.824481593276
"76",310590,311410,"discourse","left",820,"event_code76","V07",5,0.0048780487804878,22.62817922,1.032318171,0.339073974,164.826974517241,197.880089,0.105500439144874,0.0744989810669045,0.0822467325612775,0.00468800718217158,0.280070721484015,-0.249768878117659,-0.243142004252439,0.975609756097561,0.292682926829268,23.7798074221985,22.7144986651985,6,6,45.2848872894738,41.7417302744979,39.4077320173827,39.3477371661166,95.9043834791023,78.7559007180335
"77",316904,319234,"move","left",2330,"event_code77","V07",4.417,0.0055793991416309,71.46543779,3.423381959,0.683855702,192.001453306306,274.455977,0.091710666859202,0.0832690415018587,0.075694573073349,0.0713259246845434,0.251598897837987,-0.335706212052639,-0.342005731400288,0.600858369098712,0.600858369098712,11.0102940355861,11.3660175357241,17,16,38.665605590685,61.6410482274793,20.7623691386362,25.9289832255244,48.3892930364218,68.1878283805565
"78",320440,322530,"iconic-beat","left",2090,"event_code78","V07",4.2,0.00526315789473684,81.05473746,3.486058359,0.633663742,165.157163064865,223.108369,0.0863053357986103,0.0655901784742802,0.0158643240880727,0.0585039009945354,0.230298790596819,-0.192342622749095,-0.179345121360683,0.803827751196172,0.421052631578947,32.7238982269236,33.4277906928506,15,15,105.834841848524,119.079312452883,84.8371987828499,67.2467284585307,155.425285703896,138.066687584361
"79",322540,323400,"iconic","left",860,"event_code79","V07",4.25,0.00581395348837209,62.93632991,2.817144326,0.580988161,161.417706764706,216.649018,0.130966559396072,0.0642861715673182,0.0387929003532315,0.0539497340424946,0.18715961960739,-0.188947607578138,-0.177429458677653,0.418604651162791,0.697674418604651,21.1371286887919,29.7409078095504,4,5,81.9985435165781,108.740257238209,39.2312834902372,62.8495062053603,97.2982357076179,160.588164849181
"80",328564,331094,"move","left",2530,"event_code80","V07",4.154,0.00553359683794466,55.74981751,2.091272347,0.579104118,165.626895709677,222.108388,0.103648174022213,0.0832731687124125,0.0621151926382794,0.0573784158891028,0.25117540466859,-0.34178828948007,-0.345058391788464,0.964426877470356,0.632411067193676,8.02773563655354,8.90488583140271,19,17,29.1877482497228,42.7037899585973,16.3920781292644,22.569873270463,36.7793566012875,52.4426501883484
"81",340730,343290,"iconic","left",2560,"event_code81","V07",5.455,0.0046875,80.53606692,2.767259545,0.634032006,152.771284948718,208.43166,0.104384695505852,0.142326872247182,0.0600031371359146,0.0251642633666193,0.253373070725987,-0.0972880521406126,-0.0944570283590439,0.125,0.125,24.9010676031273,26.2384590742778,15,16,124.25727040896,141.173558851364,80.4839347464387,102.704449417564,205.209800535056,199.822214587767
"82",343300,344350,"iconic-deictic","left",1050,"event_code82","V07",4,0.00571428571428571,63.50057643,2.407920473,0.587124016,153.337493203704,222.305416,0.126728151546047,0.0886971168896123,0.0140803396194961,0.0748963047793865,0.249696722190574,-0.0938773139232942,-0.10016479239018,0.838095238095238,0.19047619047619,11.7668786907988,14.0991645357767,8,5,40.5601855866742,59.2755453205337,21.3243306403217,31.2832977550562,58.4495255519797,70.9547783899849
"83",344360,345470,"iconic","left",1110,"event_code83","V07",4,0.00540540540540541,105.5157579,3.228306661,0.635352391,163.920263079646,235.355226,0.143898202685468,0.0703243083290344,0.060024710290676,0.0274100916286224,0.0787630198243409,-0.0829734451976015,-0.0719818701762197,0.468468468468468,0.0720720720720721,42.5437585880718,32.1420188910067,7,7,84.2351946070836,71.6442085510904,71.4584315207019,58.2189531503799,183.749648544506,132.849326664101
"84",345470,347030,"iconic","left",1560,"event_code84","V07",3.875,0.00576923076923077,69.55097525,3.135943244,0.569625529,153.002382009091,213.655709,0.0671978578185732,0.252523302053672,0.0201905022516599,0.0143858590476527,0.112981103142064,0.00851396362180579,0.00963221175287088,0.794871794871795,0.948717948717949,28.2307771612779,29.6831941138753,10,9,70.7553728703952,79.1885513548616,59.730301360543,60.52395785108,134.696848802187,155.626869681693
"85",347650,349190,"iconic","left",1540,"event_code85","V07",4.25,0.00584415584415584,86.75704685,3.210978325,0.674084756,146.409802388889,171.029003,0.0657215922356119,0.0410997118856678,0.0771010958735749,0.0294496408769784,0.25964125585712,-0.129418296690458,-0.0996149372748716,0.883116883116883,0.883116883116883,28.8824875925693,44.6500833753049,11,10,89.6405249722692,143.980826923395,47.9430331677936,86.5236518767137,128.273406607138,234.603748967942
"86",352230,353360,"discourse","left",1130,"event_code86","V07",3.429,0.00707964601769911,72.9454228,3.28677403,0.636641662,146.469784087719,148.990713,0.0265238271042007,0.10474242443553,0.0531446673316766,0.056779220535287,0.319912325966774,-0.105865421643612,-0.143694229003952,0.849557522123894,0.955752212389381,32.4224181126883,24.0584601359624,7,8,82.9586187334854,73.9404509261844,49.138239077334,59.5664495025014,132.646628953818,122.701562399395
"87",370020,371080,"deictic","left",1060,"event_code87","V07",4.25,0.00471698113207547,61.38739778,2.922199181,0.536696874,158.038658013889,200.122848,0.0945440936533365,0.252563544112341,0.0339120554983931,0.0405066753229435,0.212622405416943,-0.209833504442046,-0.219633413173768,0.452830188679245,0.339622641509434,22.8303033717245,33.6828457553999,7,8,59.0147947916203,87.3980666549594,44.3457762000899,49.8182472431915,86.638922649553,117.429689825659
"88",371090,374040,"iconic-beat","left",2950,"event_code88","V07",5.077,0.00474576271186441,112.3971096,6.307591234,0.770113785,145.981075915493,209.22924,0.126992876537836,0.0481807699236761,0.0521424594130854,0.0317517841298947,0.0710780595917035,-0.175095900593271,-0.176754853612021,0.420338983050847,0.420338983050847,25.4530212228909,24.8995573324396,20,19,106.528604116405,126.395791251114,48.6526964471326,49.7305976130941,149.127528086621,160.464481523148
"89",374040,376380,"iconic","left",2340,"event_code89","V07",4.154,0.00598290598290598,119.1657338,5.226710857,0.755977903,132.987157073529,200.450405,0.102860043580004,0.0887226456888204,0.0222747392814382,0.0710967628504701,0.185094682969518,-0.0222107744855415,-0.0593992384786916,0.683760683760684,0.683760683760684,24.4837758376641,27.8884251896494,19,15,122.096423270132,118.282940577703,53.1557072342288,57.1963681506203,147.000630178543,142.756668399789
"90",378150,379680,"iconic","left",1530,"event_code90","V07",4.25,0.00588235294117647,89.1531451,4.791090247,0.716531511,141.237305692857,202.216183,0.0654396052980097,0.122360979905026,0.0926222759155129,0.0165213842715995,0.246431419059229,-0.135025938752105,-0.0932833800356419,0.235294117647059,0.235294117647059,23.5409259078297,22.9076368401061,13,9,72.642327612507,76.9170405610708,44.2164953235312,39.8113972184525,89.47945851593,126.382326876608
"91",379680,383140,"iconic","left",3460,"event_code91","V07",4.611,0.00549132947976879,98.01602871,4.815430911,0.681398079,147.074049854331,210.681746,0.0844175955706744,0.0708578044143833,0.0381898551885694,0.0322979383045767,0.141991137842039,-0.085693480193245,-0.093265696941748,0.959537572254335,0.959537572254335,24.1613319798453,28.678035000288,23,22,84.3981933841757,150.817185423261,45.4024650969947,97.9041939944394,134.251886161373,228.784548764951
"92",386130,387750,"iconic","left",1620,"event_code92","V07",4.429,0.00493827160493827,127.123486,3.663977745,0.679852099,149.945359157895,163.159769,0.0312366515768816,0.108279514384228,0.0649105972038357,0.0356362678755317,0.15286546918903,-0.0847891436032318,-0.0793871449929252,0.246913580246914,0.246913580246914,27.4644768396476,25.6178380043096,11,9,111.866982282278,129.8408453905,105.170593890829,56.6376134015867,171.168490582668,164.851392818647
"93",387750,389320,"deictic","left",1570,"event_code93","V07",4.25,0.00573248407643312,65.8294772,2.628482215,0.663748183,139.79531244898,157.274027,0.104113592177062,0.090159091332913,0.0117555925183165,0.0222113464290957,0.101183055786239,-0.0595726981948503,-0.0816837712346787,0.43312101910828,0.127388535031847,26.0226492265226,25.6358021271119,9,10,100.334492906805,73.2069586083023,50.5414146803747,40.7862234128922,112.361542215024,91.4895865903868
"94",389760,391490,"iconic","left",1730,"event_code94","V07",4.333,0.00578034682080925,83.90006763,3.481327116,0.657255111,157.671767766667,179.195793,0.126067088563344,0.021738670474397,0.0558400773065036,0.0522837506145928,0.184987238970679,-0.0440078995948011,-0.0678568490645696,0.254335260115607,0.832369942196532,25.7860563786624,27.4640270388383,10,11,72.7401255448073,77.8474744559127,44.7224609813163,58.42659761424,115.071520174251,131.094309463622
"95",400690,405090,"iconic","left",4400,"event_code95","V07",4.458,0.00568181818181818,92.90025873,3.952637002,0.725898884,143.647010247059,229.877501,0.118005329803495,0.150641047656137,0.0564200955902489,0.0438743458275704,0.0872117275339209,-0.0850051904660949,-0.101646221081693,0.0727272727272727,0.0545454545454545,25.3770552101084,19.7481562640405,33,31,106.713080507011,158.194200198236,60.9953607625801,84.9731638954575,160.327240620844,244.151370894213
"96",405090,406300,"iconic","left",1210,"event_code96","V07",3.833,0.00578512396694215,87.08803424,2.620005751,0.729011332,130.562221848485,153.449997,0.0663488149587152,0.0667713093188868,0.0604781111648578,0.0464809092049575,0.138931295282375,-0.123868713295449,-0.116934039997836,0.826446280991736,0.826446280991736,27.7805507380919,28.1890969711781,7,7,157.531174064105,188.508107123457,56.2669053346036,75.4193424179066,192.523585874565,222.502970969628
"97",412110,412830,"iconic","left",720,"event_code97","V07",4,0.00555555555555556,75.21223859,1.762411557,0.71423469,178.112291454545,190.551008,0.0531134360242498,0.0397184621938446,0.0407612354103969,0.0393572608140084,0.130753233159714,-0.1662541803828,-0.188302469043621,0.666666666666667,0.333333333333333,44.1787205258844,43.8651149219064,6,4,90.441701131986,84.5620622361027,53.7803947460556,88.8117135075388,137.441885943942,154.483729569845
"98",412840,414500,"iconic","left",1660,"event_code98","V07",5,0.00481927710843374,108.4575306,3.859192463,0.76000457,158.095132627907,203.254266,0.143560382907127,0.0805154842390379,0.0268221716953233,0.0195272889913785,0.118099396901035,-0.153567708770106,-0.152573928440629,0.072289156626506,0.072289156626506,31.2772774438577,32.5218279196165,11,12,67.5553102287927,87.8019982866479,64.9685385947869,72.6080046899469,113.306410066041,120.93225921397
